team,year,coaches_text
oklahoma-state,2002,Les Miles (8-5)
oklahoma-state,2001,Les Miles (4-7)
oklahoma-state,2000,Bob Simmons (3-8)
oklahoma-state,1999,Bob Simmons (5-6)
oklahoma-state,1998,Bob Simmons (5-6)
oklahoma-state,1997,Bob Simmons (8-4)
oklahoma-state,1996,Bob Simmons (5-6)
oklahoma-state,1995,Bob Simmons (4-8)
oklahoma-state,1994,Pat Jones (3-7-1)
oklahoma-state,1993,Pat Jones (3-8)
oklahoma-state,1992,Pat Jones (4-6-1)
oklahoma-state,1991,Pat Jones (0-10-1)
oklahoma-state,1990,Pat Jones (4-7)
oklahoma-state,1989,Pat Jones (4-7)
oklahoma-state,1988,Pat Jones (10-2)
oklahoma-state,1987,Pat Jones (10-2)
oklahoma-state,1986,Pat Jones (6-5)
oklahoma-state,1985,Pat Jones (8-4)
oklahoma-state,1984,Pat Jones (10-2)
oklahoma-state,1983,Jimmy Johnson (8-4)
oklahoma-state,1982,Jimmy Johnson (4-5-2)
oklahoma-state,1981,Jimmy Johnson (7-5)
oklahoma-state,1980,Jimmy Johnson (3-7-1)
oklahoma-state,1979,Jimmy Johnson (7-4)
oklahoma-state,1978,Jim Stanley (3-8)
oklahoma-state,1977,Jim Stanley (4-7)
oklahoma-state,1976,Jim Stanley (9-3)
oklahoma-state,1975,Jim Stanley (7-4)
oklahoma-state,1974,Jim Stanley (7-5)
oklahoma-state,1973,Jim Stanley (5-4-2)
oklahoma-state,1972,Dave Smith (6-5)
oklahoma-state,1971,Floyd Gass (4-6-1)
oklahoma-state,1970,Floyd Gass (4-7)
oklahoma-state,1969,Floyd Gass (5-5)
oklahoma-state,1968,Phil Cutchin (3-7)
oklahoma-state,1967,Phil Cutchin (4-5-1)
oklahoma-state,1966,Phil Cutchin (4-5-1)
oklahoma-state,1965,Phil Cutchin (3-7)
oklahoma-state,1964,Phil Cutchin (4-6)
oklahoma-state,1963,Phil Cutchin (1-8)
oklahoma-state,1962,Cliff Speegle (4-6)
oklahoma-state,1961,Cliff Speegle (4-6)
oklahoma-state,1960,Cliff Speegle (3-7)
oklahoma-state,1959,Cliff Speegle (6-4)
oklahoma-state,1958,Cliff Speegle (8-3)
oklahoma-state,1957,Cliff Speegle (6-3-1)
oklahoma-state,1956,Cliff Speegle (3-5-2)
oklahoma-state,1955,Cliff Speegle (2-8)
oklahoma-state,1954,Jennings Whitworth (5-4-1)
oklahoma-state,1953,Jennings Whitworth (7-3)
oklahoma-state,1952,Jennings Whitworth (3-7)
oklahoma-state,1951,Jennings Whitworth (3-7)
oklahoma-state,1950,Jennings Whitworth (4-6-1)
oklahoma-state,1949,Jim Lookabaugh (4-4-2)
oklahoma-state,1948,Jim Lookabaugh (6-4)
oklahoma-state,1947,Jim Lookabaugh (3-7)
oklahoma-state,1946,Jim Lookabaugh (3-7-1)
oklahoma-state,1945,Jim Lookabaugh (9-0)
oklahoma-state,1944,Jim Lookabaugh (8-1)
oklahoma-state,1943,Jim Lookabaugh (3-4)
oklahoma-state,1942,Jim Lookabaugh (6-3-1)
oklahoma-state,1941,Jim Lookabaugh (5-4)
oklahoma-state,1940,Jim Lookabaugh (6-3-1)
oklahoma-state,1939,Jim Lookabaugh (5-4-1)
oklahoma-state,1938,Ted Cox (2-8)
oklahoma-state,1937,Ted Cox (4-6)
oklahoma-state,1936,Ted Cox (1-9)
oklahoma-state,1935,Albert Exendine (3-7)
oklahoma-state,1934,Albert Exendine (4-5-1)
oklahoma-state,1933,Pappy Waldorf (6-2-1)
oklahoma-state,1932,Pappy Waldorf (9-1-2)
oklahoma-state,1931,Pappy Waldorf (8-2-1)
oklahoma-state,1930,Pappy Waldorf (7-2-1)
oklahoma-state,1929,Pappy Waldorf (4-3-2)
oklahoma-state,1928,John Maulbetsch (1-7)
oklahoma-state,1927,John Maulbetsch (4-4)
oklahoma-state,1926,John Maulbetsch (3-4-1)
oklahoma-state,1925,John Maulbetsch (2-5-1)
oklahoma-state,1924,John Maulbetsch (6-1-2)
oklahoma-state,1923,John Maulbetsch (2-8)
oklahoma-state,1922,John Maulbetsch (5-4-1)
oklahoma-state,1921,John Maulbetsch (5-4-1)
oklahoma-state,1920,James Pixlee (0-7-1)
oklahoma-state,1919,James Pixlee (3-3-2)
oklahoma-state,1918,Earl Pritchard (4-2)
oklahoma-state,1917,Earl Pritchard (4-5)
oklahoma-state,1916,John Griffith (4-4)
oklahoma-state,1915,John Griffith (4-5-1)
oklahoma-state,1914,Paul Davis (6-2-1)
mississippi,2017,Matt Luke (2-3)
mississippi,2016,Hugh Freeze (5-7)
mississippi,2015,Hugh Freeze (10-3)
mississippi,2014,Hugh Freeze (9-4)
mississippi,2013,Hugh Freeze (8-5)
mississippi,2012,Hugh Freeze (7-6)
mississippi,2011,Houston Nutt (2-10)
mississippi,2010,Houston Nutt (4-8)
mississippi,2009,Houston Nutt (9-4)
mississippi,2008,Houston Nutt (9-4)
mississippi,2007,Ed Orgeron (3-9)
mississippi,2006,Ed Orgeron (4-8)
mississippi,2005,Ed Orgeron (3-8)
mississippi,2004,David Cutcliffe (4-7)
mississippi,2003,David Cutcliffe (10-3)
mississippi,2002,David Cutcliffe (7-6)
mississippi,2001,David Cutcliffe (7-4)
mississippi,2000,David Cutcliffe (7-5)
mississippi,1999,David Cutcliffe (8-4)
mississippi,1998,"Tommy Tuberville (6-5), David Cutcliffe (1-0)"
mississippi,1997,Tommy Tuberville (8-4)
mississippi,1996,Tommy Tuberville (5-6)
mississippi,1995,Tommy Tuberville (6-5)
mississippi,1994,Joe Lee Dunn (4-7)
mississippi,1993,Billy Brewer (5-6)
mississippi,1992,Billy Brewer (9-3)
mississippi,1991,Billy Brewer (5-6)
mississippi,1990,Billy Brewer (9-3)
mississippi,1989,Billy Brewer (8-4)
mississippi,1988,Billy Brewer (5-6)
mississippi,1987,Billy Brewer (3-8)
mississippi,1986,Billy Brewer (8-3-1)
mississippi,1985,Billy Brewer (4-6-1)
mississippi,1984,Billy Brewer (4-6-1)
mississippi,1983,Billy Brewer (6-6)
mississippi,1982,Steve Sloan (4-7)
mississippi,1981,Steve Sloan (4-6-1)
mississippi,1980,Steve Sloan (3-8)
mississippi,1979,Steve Sloan (4-7)
mississippi,1978,Steve Sloan (5-6)
mississippi,1977,Ken Cooper (5-6)
mississippi,1976,Ken Cooper (5-6)
mississippi,1975,Ken Cooper (6-5)
mississippi,1974,Ken Cooper (3-8)
mississippi,1973,"Billy Kinard (1-2), John Vaught (5-3)"
mississippi,1972,Billy Kinard (5-5)
mississippi,1971,Billy Kinard (10-2)
mississippi,1970,John Vaught (7-4)
mississippi,1969,John Vaught (8-3)
mississippi,1968,John Vaught (7-3-1)
mississippi,1967,John Vaught (6-4-1)
mississippi,1966,John Vaught (8-3)
mississippi,1965,John Vaught (7-4)
mississippi,1964,John Vaught (5-5-1)
mississippi,1963,John Vaught (7-1-2)
mississippi,1962,John Vaught (10-0)
mississippi,1961,John Vaught (9-2)
mississippi,1960,John Vaught (10-0-1)
mississippi,1959,John Vaught (10-1)
mississippi,1958,John Vaught (9-2)
mississippi,1957,John Vaught (9-1-1)
mississippi,1956,John Vaught (7-3)
mississippi,1955,John Vaught (10-1)
mississippi,1954,John Vaught (9-2)
mississippi,1953,John Vaught (7-2-1)
mississippi,1952,John Vaught (8-1-2)
mississippi,1951,John Vaught (6-3-1)
mississippi,1950,John Vaught (5-5)
mississippi,1949,John Vaught (4-5-1)
mississippi,1948,John Vaught (8-1)
mississippi,1947,John Vaught (9-2)
mississippi,1946,Red Drew (2-7)
mississippi,1945,Harry Mehre (4-5)
mississippi,1944,Harry Mehre (2-6)
mississippi,1942,Harry Mehre (2-7)
mississippi,1941,Harry Mehre (6-2-1)
mississippi,1940,Harry Mehre (9-2)
mississippi,1939,Harry Mehre (7-2)
mississippi,1938,Harry Mehre (9-2)
mississippi,1937,Ed Walker (4-5-1)
mississippi,1936,Ed Walker (5-5-2)
mississippi,1935,Ed Walker (9-3)
mississippi,1934,Ed Walker (4-5-1)
mississippi,1933,Ed Walker (6-3-2)
mississippi,1932,
mississippi,1931,
mississippi,1930,
mississippi,1929,Homer Hazel (1-6-2)
mississippi,1928,Homer Hazel (5-4)
mississippi,1927,Homer Hazel (5-3-1)
mississippi,1926,Homer Hazel (5-4)
mississippi,1925,Homer Hazel (5-5)
mississippi,1924,
mississippi,1923,Roland Cowell (4-6)
mississippi,1922,Roland Cowell (4-5-1)
mississippi,1921,R.L. Sullivan (3-6)
mississippi,1919,R.L. Sullivan (4-4)
mississippi,1918,
mississippi,1917,
mississippi,1916,Fred Robbins (3-6)
mississippi,1915,Fred Robbins (2-6)
mississippi,1914,
mississippi,1913,
mississippi,1912,Leo DeTray (4-3)
mississippi,1911,N.P. Stauffer (6-3)
mississippi,1910,N.P. Stauffer (7-1)
mississippi,1909,N.P. Stauffer (4-3-2)
mississippi,1908,Frank Kyle (3-5)
mississippi,1907,Frank Mason (0-6)
mississippi,1906,T.S. Hammond (4-2)
mississippi,1904,M.H. Harvey (4-3)
mississippi,1902,
oregon,2017,Willie Taggart (4-2)
oregon,2016,Mark Helfrich (4-8)
oregon,2015,Mark Helfrich (9-4)
oregon,2014,Mark Helfrich (13-2)
oregon,2013,Mark Helfrich (11-2)
oregon,2012,Chip Kelly (12-1)
oregon,2011,Chip Kelly (12-2)
oregon,2010,Chip Kelly (12-1)
oregon,2009,Chip Kelly (10-3)
oregon,2008,Mike Bellotti (10-3)
oregon,2007,Mike Bellotti (9-4)
oregon,2006,Mike Bellotti (7-6)
oregon,2005,Mike Bellotti (10-2)
oregon,2004,Mike Bellotti (5-6)
oregon,2003,Mike Bellotti (8-5)
oregon,2002,Mike Bellotti (7-6)
oregon,2001,Mike Bellotti (11-1)
oregon,2000,Mike Bellotti (10-2)
oregon,1999,Mike Bellotti (9-3)
oregon,1998,Mike Bellotti (8-4)
oregon,1997,Mike Bellotti (7-5)
oregon,1996,Mike Bellotti (6-5)
oregon,1995,Mike Bellotti (9-3)
oregon,1994,Rich Brooks (9-4)
oregon,1993,Rich Brooks (5-6)
oregon,1992,Rich Brooks (6-6)
oregon,1991,Rich Brooks (3-8)
oregon,1990,Rich Brooks (8-4)
oregon,1989,Rich Brooks (8-4)
oregon,1988,Rich Brooks (6-6)
oregon,1987,Rich Brooks (6-5)
oregon,1986,Rich Brooks (5-6)
oregon,1985,Rich Brooks (5-6)
oregon,1984,Rich Brooks (6-5)
oregon,1983,Rich Brooks (4-6-1)
oregon,1982,Rich Brooks (2-8-1)
oregon,1981,Rich Brooks (2-9)
oregon,1980,Rich Brooks (6-3-2)
oregon,1979,Rich Brooks (6-5)
oregon,1978,Rich Brooks (2-9)
oregon,1977,Rich Brooks (2-9)
oregon,1976,Don Read (4-7)
oregon,1975,Don Read (3-8)
oregon,1974,Don Read (2-9)
oregon,1973,Dick Enright (2-9)
oregon,1972,Dick Enright (4-7)
oregon,1971,Jerry Frei (5-6)
oregon,1970,Jerry Frei (6-4-1)
oregon,1969,Jerry Frei (5-5-1)
oregon,1968,Jerry Frei (4-6)
oregon,1967,Jerry Frei (2-8)
oregon,1966,Len Casanova (3-7)
oregon,1965,Len Casanova (4-5-1)
oregon,1964,Len Casanova (7-2-1)
oregon,1963,Len Casanova (8-3)
oregon,1962,Len Casanova (6-3-1)
oregon,1961,Len Casanova (4-6)
oregon,1960,Len Casanova (7-3-1)
oregon,1959,Len Casanova (8-2)
oregon,1958,Len Casanova (4-6)
oregon,1957,Len Casanova (7-4)
oregon,1956,Len Casanova (4-4-2)
oregon,1955,Len Casanova (6-4)
oregon,1954,Len Casanova (6-4)
oregon,1953,Len Casanova (4-5-1)
oregon,1952,Len Casanova (2-7-1)
oregon,1951,Len Casanova (2-8)
oregon,1950,Jim Aiken (1-9)
oregon,1949,Jim Aiken (4-6)
oregon,1948,Jim Aiken (9-2)
oregon,1947,Jim Aiken (7-3)
oregon,1946,Tex Oliver (4-4-1)
oregon,1945,Tex Oliver (3-6)
oregon,1942,John Warren (2-6)
oregon,1941,Tex Oliver (5-5)
oregon,1940,Tex Oliver (4-4-1)
oregon,1939,Tex Oliver (3-4-1)
oregon,1938,Tex Oliver (4-5)
oregon,1937,Prink Callison (4-6)
oregon,1936,Prink Callison (2-6-1)
oregon,1935,Prink Callison (6-3)
oregon,1934,Prink Callison (6-4)
oregon,1933,Prink Callison (9-1)
oregon,1932,Prink Callison (6-3-1)
oregon,1931,Clarence Spears (6-2-2)
oregon,1930,Clarence Spears (7-2)
oregon,1929,John McEwan (7-3)
oregon,1928,John McEwan (9-2)
oregon,1927,John McEwan (2-4-1)
oregon,1926,John McEwan (2-4-1)
oregon,1925,Richard Smith (1-5-1)
oregon,1924,Joseph Maddock (4-2-3)
oregon,1923,Shy Huntington (3-4-1)
oregon,1922,Shy Huntington (6-1-1)
oregon,1921,Shy Huntington (5-1-3)
oregon,1920,Shy Huntington (3-2-1)
oregon,1919,Shy Huntington (5-2)
oregon,1918,Shy Huntington (4-2)
oregon,1917,Hugo Bezdek (4-3)
oregon,1916,Hugo Bezdek (7-0-1)
oregon-state,2017,"Cory Hall (0-0), Gary Andersen (1-5)"
oregon-state,2016,Gary Andersen (4-8)
oregon-state,2015,Gary Andersen (2-10)
oregon-state,2014,Mike Riley (5-7)
oregon-state,2013,Mike Riley (7-6)
oregon-state,2012,Mike Riley (9-4)
oregon-state,2011,Mike Riley (3-9)
oregon-state,2010,Mike Riley (5-7)
oregon-state,2009,Mike Riley (8-5)
oregon-state,2008,Mike Riley (9-4)
oregon-state,2007,Mike Riley (9-4)
oregon-state,2006,Mike Riley (10-4)
oregon-state,2005,Mike Riley (5-6)
oregon-state,2004,Mike Riley (7-5)
oregon-state,2003,Mike Riley (8-5)
oregon-state,2002,Dennis Erickson (8-5)
oregon-state,2001,Dennis Erickson (5-6)
oregon-state,2000,Dennis Erickson (11-1)
oregon-state,1999,Dennis Erickson (7-5)
oregon-state,1998,Mike Riley (5-6)
oregon-state,1997,Mike Riley (3-8)
oregon-state,1996,Jerry Pettibone (2-9)
oregon-state,1995,Jerry Pettibone (1-10)
oregon-state,1994,Jerry Pettibone (4-7)
oregon-state,1993,Jerry Pettibone (4-7)
oregon-state,1992,Jerry Pettibone (1-9-1)
oregon-state,1991,Jerry Pettibone (1-10)
oregon-state,1990,Dave Kragthorpe (1-10)
oregon-state,1989,Dave Kragthorpe (4-7-1)
oregon-state,1988,Dave Kragthorpe (4-6-1)
oregon-state,1987,Dave Kragthorpe (2-9)
oregon-state,1986,Dave Kragthorpe (3-8)
oregon-state,1985,Dave Kragthorpe (3-8)
oregon-state,1984,Joe Avezzano (2-9)
oregon-state,1983,Joe Avezzano (2-8-1)
oregon-state,1982,Joe Avezzano (1-9-1)
oregon-state,1981,Joe Avezzano (1-10)
oregon-state,1980,Joe Avezzano (0-11)
oregon-state,1979,Craig Fertig (1-10)
oregon-state,1978,Craig Fertig (3-7-1)
oregon-state,1977,Craig Fertig (2-9)
oregon-state,1976,Craig Fertig (2-10)
oregon-state,1975,Dee Andros (1-10)
oregon-state,1974,Dee Andros (3-8)
oregon-state,1973,Dee Andros (2-9)
oregon-state,1972,Dee Andros (2-9)
oregon-state,1971,Dee Andros (5-6)
oregon-state,1970,Dee Andros (6-5)
oregon-state,1969,Dee Andros (6-4)
oregon-state,1968,Dee Andros (7-3)
oregon-state,1967,Dee Andros (7-2-1)
oregon-state,1966,Dee Andros (7-3)
oregon-state,1965,Dee Andros (5-5)
oregon-state,1964,Tommy Prothro (8-3)
oregon-state,1963,Tommy Prothro (5-5)
oregon-state,1962,Tommy Prothro (9-2)
oregon-state,1961,Tommy Prothro (5-5)
oregon-state,1960,Tommy Prothro (6-3-1)
oregon-state,1959,Tommy Prothro (3-7)
oregon-state,1958,Tommy Prothro (6-4)
oregon-state,1957,Tommy Prothro (8-2)
oregon-state,1956,Tommy Prothro (7-3-1)
oregon-state,1955,Tommy Prothro (6-3)
oregon-state,1954,Kip Taylor (1-8)
oregon-state,1953,Kip Taylor (3-6)
oregon-state,1952,Kip Taylor (2-7)
oregon-state,1951,Kip Taylor (4-6)
oregon-state,1950,Kip Taylor (3-6)
oregon-state,1949,Kip Taylor (7-3)
oregon-state,1948,Lon Stiner (5-4-3)
oregon-state,1947,Lon Stiner (5-5)
oregon-state,1946,Lon Stiner (7-1-1)
oregon-state,1945,Lon Stiner (4-4-1)
oregon-state,1942,Lon Stiner (4-5-1)
oregon-state,1941,Lon Stiner (8-2)
oregon-state,1940,Lon Stiner (5-3-1)
oregon-state,1939,Lon Stiner (9-1-1)
oregon-state,1938,Lon Stiner (5-3-1)
oregon-state,1937,Lon Stiner (3-3-3)
oregon-state,1936,Lon Stiner (4-6)
oregon-state,1935,Lon Stiner (6-4-1)
oregon-state,1934,Lon Stiner (3-6-2)
oregon-state,1933,Lon Stiner (6-2-2)
oregon-state,1932,Paul Schissler (4-6)
oregon-state,1931,Paul Schissler (6-3-1)
oregon-state,1930,Paul Schissler (7-3)
oregon-state,1929,Paul Schissler (5-4)
oregon-state,1928,Paul Schissler (6-3)
oregon-state,1927,Paul Schissler (3-3-1)
oregon-state,1926,Paul Schissler (7-1)
oregon-state,1925,Paul Schissler (7-2)
oregon-state,1924,Paul Schissler (3-5)
oregon-state,1923,R.B. Rutherford (4-5-2)
oregon-state,1922,R.B. Rutherford (3-4)
oregon-state,1921,R.B. Rutherford (4-3-2)
oregon-state,1920,R.B. Rutherford (2-2-2)
oregon-state,1919,Bill Hargiss (4-4-1)
oregon-state,1918,Bill Hargiss (2-4)
oregon-state,1917,Joseph Pipal (4-2-1)
oregon-state,1916,Joseph Pipal (4-5)
penn-state,2017,James Franklin (6-0)
penn-state,2016,James Franklin (11-3)
penn-state,2015,James Franklin (7-6)
penn-state,2014,James Franklin (7-6)
penn-state,2013,Bill O'Brien (7-5)
penn-state,2012,Bill O'Brien (8-4)
penn-state,2011,"Joe Paterno (8-1), Tom Bradley (1-3)"
penn-state,2010,Joe Paterno (7-6)
penn-state,2009,Joe Paterno (11-2)
penn-state,2008,Joe Paterno (11-2)
penn-state,2007,Joe Paterno (9-4)
penn-state,2006,Joe Paterno (9-4)
penn-state,2005,Joe Paterno (11-1)
penn-state,2004,Joe Paterno (4-7)
penn-state,2003,Joe Paterno (3-9)
penn-state,2002,Joe Paterno (9-4)
penn-state,2001,Joe Paterno (5-6)
penn-state,2000,Joe Paterno (5-7)
penn-state,1999,Joe Paterno (10-3)
penn-state,1998,Joe Paterno (9-3)
penn-state,1997,Joe Paterno (9-3)
penn-state,1996,Joe Paterno (11-2)
penn-state,1995,Joe Paterno (9-3)
penn-state,1994,Joe Paterno (12-0)
penn-state,1993,Joe Paterno (10-2)
penn-state,1992,Joe Paterno (7-5)
penn-state,1991,Joe Paterno (11-2)
penn-state,1990,Joe Paterno (9-3)
penn-state,1989,Joe Paterno (8-3-1)
penn-state,1988,Joe Paterno (5-6)
penn-state,1987,Joe Paterno (8-4)
penn-state,1986,Joe Paterno (12-0)
penn-state,1985,Joe Paterno (11-1)
penn-state,1984,Joe Paterno (6-5)
penn-state,1983,Joe Paterno (8-4-1)
penn-state,1982,Joe Paterno (11-1)
penn-state,1981,Joe Paterno (10-2)
penn-state,1980,Joe Paterno (10-2)
penn-state,1979,Joe Paterno (8-4)
penn-state,1978,Joe Paterno (11-1)
penn-state,1977,Joe Paterno (11-1)
penn-state,1976,Joe Paterno (7-5)
penn-state,1975,Joe Paterno (9-3)
penn-state,1974,Joe Paterno (10-2)
penn-state,1973,Joe Paterno (12-0)
penn-state,1972,Joe Paterno (10-2)
penn-state,1971,Joe Paterno (11-1)
penn-state,1970,Joe Paterno (7-3)
penn-state,1969,Joe Paterno (11-0)
penn-state,1968,Joe Paterno (11-0)
penn-state,1967,Joe Paterno (8-2-1)
penn-state,1966,Joe Paterno (5-5)
penn-state,1965,Rip Engle (5-5)
penn-state,1964,Rip Engle (6-4)
penn-state,1963,Rip Engle (7-3)
penn-state,1962,Rip Engle (9-2)
penn-state,1961,Rip Engle (8-3)
penn-state,1960,Rip Engle (7-3)
penn-state,1959,Rip Engle (9-2)
penn-state,1958,Rip Engle (6-3-1)
penn-state,1957,Rip Engle (6-3)
penn-state,1956,Rip Engle (6-2-1)
penn-state,1955,Rip Engle (5-4)
penn-state,1954,Rip Engle (7-2)
penn-state,1953,Rip Engle (6-3)
penn-state,1952,Rip Engle (7-2-1)
penn-state,1951,Rip Engle (5-4)
penn-state,1950,Rip Engle (5-3-1)
penn-state,1949,Joe Bedenk (5-4)
penn-state,1948,Bob Higgins (7-1-1)
penn-state,1947,Bob Higgins (9-0-1)
penn-state,1946,Bob Higgins (6-2)
penn-state,1945,Bob Higgins (5-3)
penn-state,1944,Bob Higgins (6-3)
penn-state,1943,Bob Higgins (5-3-1)
penn-state,1942,Bob Higgins (6-1-1)
penn-state,1941,Bob Higgins (7-2)
penn-state,1940,Bob Higgins (6-1-1)
penn-state,1939,Bob Higgins (5-1-2)
penn-state,1938,Bob Higgins (3-4-1)
penn-state,1937,Bob Higgins (5-3)
penn-state,1936,Bob Higgins (3-5)
penn-state,1935,Bob Higgins (4-4)
penn-state,1934,Bob Higgins (4-4)
penn-state,1933,Bob Higgins (3-3-1)
penn-state,1932,Bob Higgins (2-5)
penn-state,1931,Bob Higgins (2-8)
penn-state,1930,Bob Higgins (3-4-2)
penn-state,1929,Hugo Bezdek (6-3)
penn-state,1928,Hugo Bezdek (3-5-1)
penn-state,1927,Hugo Bezdek (6-2-1)
penn-state,1926,Hugo Bezdek (5-4)
penn-state,1925,Hugo Bezdek (4-4-1)
penn-state,1924,Hugo Bezdek (6-3-1)
penn-state,1923,Hugo Bezdek (6-2-1)
penn-state,1922,Hugo Bezdek (6-4-1)
penn-state,1921,Hugo Bezdek (8-0-2)
penn-state,1920,Hugo Bezdek (7-0-2)
penn-state,1919,Hugo Bezdek (7-1)
penn-state,1918,Hugo Bezdek (1-2-1)
penn-state,1917,Dick Harlow (5-4)
penn-state,1916,Dick Harlow (8-2)
penn-state,1915,Dick Harlow (7-2)
penn-state,1914,Bill Hollenback (5-3-1)
penn-state,1913,Bill Hollenback (2-6)
penn-state,1912,Bill Hollenback (8-0)
penn-state,1911,Bill Hollenback (8-0-1)
penn-state,1910,Jack Hollenback (5-2-1)
penn-state,1909,Bill Hollenback (5-0-2)
penn-state,1908,Tom Fennell (5-5)
penn-state,1907,Tom Fennell (6-4)
penn-state,1906,Tom Fennell (8-1-1)
penn-state,1905,Tom Fennell (8-3)
penn-state,1904,Tom Fennell (6-4)
penn-state,1903,Daniel Reed (5-3)
penn-state,1902,Pop Golden (7-3)
penn-state,1901,Pop Golden (5-3)
penn-state,1900,Pop Golden (4-6-1)
penn-state,1899,Sam Boyle (4-6)
penn-state,1898,Samuel Newton (6-4)
penn-state,1897,Samuel Newton (3-6)
penn-state,1896,Samuel Newton (3-4)
penn-state,1891,
penn-state,1889,
pittsburgh,2017,Pat Narduzzi (2-4)
pittsburgh,2016,Pat Narduzzi (8-5)
pittsburgh,2015,Pat Narduzzi (8-5)
pittsburgh,2014,"Joe Rudolph (0-1), Paul Chryst (6-6)"
pittsburgh,2013,Paul Chryst (7-6)
pittsburgh,2012,Paul Chryst (6-7)
pittsburgh,2011,"Todd Graham (6-6), Keith Patterson (0-1)"
pittsburgh,2010,"Dave Wannstedt (7-5), Phil Bennett (1-0)"
pittsburgh,2009,Dave Wannstedt (10-3)
pittsburgh,2008,Dave Wannstedt (9-4)
pittsburgh,2007,Dave Wannstedt (5-7)
pittsburgh,2006,Dave Wannstedt (6-6)
pittsburgh,2005,Dave Wannstedt (5-6)
pittsburgh,2004,Walt Harris (8-4)
pittsburgh,2003,Walt Harris (8-5)
pittsburgh,2002,Walt Harris (9-4)
pittsburgh,2001,Walt Harris (7-5)
pittsburgh,2000,Walt Harris (7-5)
pittsburgh,1999,Walt Harris (5-6)
pittsburgh,1998,Walt Harris (2-9)
pittsburgh,1997,Walt Harris (6-6)
pittsburgh,1996,Johnny Majors (4-7)
pittsburgh,1995,Johnny Majors (2-9)
pittsburgh,1994,Johnny Majors (3-8)
pittsburgh,1993,Johnny Majors (3-8)
pittsburgh,1992,"Paul Hackett (3-8), Sal Sunseri (0-1)"
pittsburgh,1991,Paul Hackett (6-5)
pittsburgh,1990,Paul Hackett (3-7-1)
pittsburgh,1989,"Mike Gottfried (7-3-1), Paul Hackett (1-0)"
pittsburgh,1988,Mike Gottfried (6-5)
pittsburgh,1987,Mike Gottfried (8-4)
pittsburgh,1986,Mike Gottfried (5-5-1)
pittsburgh,1985,Foge Fazio (5-5-1)
pittsburgh,1984,Foge Fazio (3-7-1)
pittsburgh,1983,Foge Fazio (8-3-1)
pittsburgh,1982,Foge Fazio (9-3)
pittsburgh,1981,Jackie Sherrill (11-1)
pittsburgh,1980,Jackie Sherrill (11-1)
pittsburgh,1979,Jackie Sherrill (11-1)
pittsburgh,1978,Jackie Sherrill (8-4)
pittsburgh,1977,Jackie Sherrill (9-2-1)
pittsburgh,1976,Johnny Majors (12-0)
pittsburgh,1975,Johnny Majors (8-4)
pittsburgh,1974,Johnny Majors (7-4)
pittsburgh,1973,Johnny Majors (6-5-1)
pittsburgh,1972,Carl DePasqua (1-10)
pittsburgh,1971,Carl DePasqua (3-8)
pittsburgh,1970,Carl DePasqua (5-5)
pittsburgh,1969,Carl DePasqua (4-6)
pittsburgh,1968,Dave Hart (1-9)
pittsburgh,1967,Dave Hart (1-9)
pittsburgh,1966,Dave Hart (1-9)
pittsburgh,1965,John Michelosen (3-7)
pittsburgh,1964,John Michelosen (3-5-2)
